,created_on,property_type,lat,lon,barrio,surface_total_in_m2,surface_covered_in_m2,zona,pileta,cochera,aire acondicionado,seguridad,patio,amenities,distanciaCentro,distanciaAIndoamericano,distanciaAFuerteApache,distanciaACarlosGardel,subtes_cercanos,trenes_cercanos
685,2017-08-01,apartment,-34.60865220000001,-58.41938760000001,Almagro,83.0,80.0,Capital Federal,0,0,0,0,0,0,4497.085643616915,7733.433419596593,11140.464291444325,14608.628519774464,1,0
686,2017-08-01,apartment,-34.5460268,-58.46120429999999,Nuñez,103.0,95.0,Capital Federal,0,1,0,0,0,0,10815.875289326332,13274.857274136346,11140.752173108638,13785.99113889736,0,1
687,2017-08-01,apartment,-34.5888518,-58.41232539999999,Palermo,37.0,34.0,Capital Federal,1,0,1,0,0,0,4403.410805439603,9930.349861408717,12264.097349039304,15659.165774443918,1,0
688,2017-08-01,apartment,-34.5888518,-58.41232539999999,Palermo,54.0,50.0,Capital Federal,1,0,1,0,0,0,4403.410805439603,9930.349861408717,12264.097349039304,15659.165774443918,1,0
689,2017-08-01,PH,-34.7530756,-58.381887199999994,Banfield,52.0,34.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,16167.956390775478,12583.390092053383,20503.57287542101,22936.2423193143,0,0
690,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,78.0,69.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
691,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,78.0,69.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
692,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,67.0,53.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
693,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,65.0,55.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
694,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,68.0,55.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
695,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,62.0,57.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
696,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,69.0,64.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
697,2017-08-01,apartment,-34.65894003749999,-58.704400846428584,Bs.As. G.B.A. Zona Oeste,65.0,56.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,31103.285523202507,21594.53704746478,15594.232171780543,12207.729131563987,0,0
698,2017-08-01,house,-35.1230995,-58.895295499999996,Uribelarrea,1200.0,160.0,Bs.As. G.B.A. Zona Sur,1,0,0,0,0,0,74695.98487274113,64119.0646677867,64459.191723938085,62590.68630336056,0,0
699,2017-08-01,apartment,-34.92016667443958,-57.957385666267484,La Plata,31.0,19.0,Bs.As. G.B.A. Zona Sur,0,0,0,1,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
700,2017-08-01,PH,-34.95169044685263,-57.980063275800006,Los Hornos,85.0,51.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,52275.06862514609,54830.734718174914,62917.44679071516,65636.05901648087,0,0
701,2017-08-01,house,-34.92016667443958,-57.957385666267484,La Plata,360.0,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
702,2017-08-01,apartment,-34.5654578,-58.47156089999999,Coghlan,47.0,41.0,Capital Federal,0,0,0,0,0,1,10416.523832356736,11099.749963584505,8904.088766659068,11732.495966752735,0,1
703,2017-08-01,apartment,-34.5475891,-58.46122,Nuñez,80.0,58.0,Capital Federal,0,0,0,0,0,0,10706.883485869797,13101.20655624966,11007.838926393912,13675.533739651753,0,1
704,2017-08-01,apartment,-34.5994789,-58.38799,Barrio Norte,43.0,93.316,Capital Federal,0,0,0,0,0,0,1881.710975189725,10382.862022358973,14141.999592583383,17598.46983682835,1,0
705,2017-08-01,apartment,-34.5945156,-58.3969937,Recoleta,54.0,54.0,Capital Federal,0,0,0,0,0,0,2872.9313239488347,10232.95192405511,13448.724698005892,16885.37051932771,1,0
706,2017-08-01,apartment,-34.915865643400004,-57.9381286726,La Plata,85.0,85.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,52272.84827470226,55908.33948360662,63956.41234283873,66845.98201149642,0,0
707,2017-08-01,PH,-34.725717949208665,-58.25961035126799,Quilmes,150.0,150.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,16549.01069447573,20259.981911084975,28104.65300319086,31216.678983765385,0,1
708,2017-08-01,PH,-34.580055200000004,-58.478962100000004,Villa Urquiza,130.0,60.0,Capital Federal,0,0,0,0,1,0,10429.164172216468,9520.409361719134,7302.252818570837,10307.69461002439,1,0
709,2017-08-01,PH,-34.580055200000004,-58.478962100000004,Villa Urquiza,87.0,75.0,Capital Federal,0,1,0,0,1,0,10429.164172216468,9520.409361719134,7302.252818570837,10307.69461002439,1,0
710,2017-08-01,PH,-34.580055200000004,-58.478962100000004,Villa Urquiza,40.0,33.0,Capital Federal,0,0,0,0,1,0,10429.164172216468,9520.409361719134,7302.252818570837,10307.69461002439,1,0
711,2017-08-01,apartment,-34.9700211149,-57.9862539517,Los Hornos,56.0,56.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,53408.45737550421,55587.60742005447,63671.55618632911,66322.25004220025,0,0
712,2017-08-01,apartment,-34.639455600000005,-58.482113,Parque Avellaneda,94.0,59.0,Capital Federal,0,0,0,0,1,0,10817.499889197587,3122.464339918695,5622.468505394799,8917.551489779938,0,0
713,2017-08-01,house,-34.65099179999999,-58.5320355,Ciudadela,233.0,156.65217391304347,Bs.As. G.B.A. Zona Oeste,0,1,0,0,0,0,15558.476362857475,6022.771764500353,3264.44405562569,5128.121219102088,0,0
714,2017-08-01,house,-34.6752678614,-58.52362999939999,Lomas del Mirador,228.59848484848484,146.91338582677164,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,15903.05186802923,5164.5563709977,6070.239082143254,7523.276330538701,0,0
715,2017-08-01,house,-34.62002262401667,-58.63844520358056,Villa Tesei,322.76666666666665,175.83333333333334,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,24588.428829544802,16343.80400992167,9023.516234965562,5573.213812583484,0,0
716,2017-08-01,PH,-34.638864399999996,-58.5424431,Ciudadela,138.0,89.28260869565217,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16129.339648944831,7371.761987715512,1848.982189774798,3614.407327709235,0,0
717,2017-08-01,house,-34.6447593,-58.5390502,Ciudadela,424.0,156.65217391304347,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15980.285391458232,6842.714729577067,2491.5791891842873,4208.371919653782,0,0
718,2017-08-01,apartment,-34.6425434,-58.536786600000006,Ciudadela,51.38461538461539,47.5,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15718.25195043367,6736.096018495299,2262.0600206014856,4262.34816590744,0,0
719,2017-08-01,PH,-34.6416669,-58.536986899999995,Ciudadela,153.0,89.28260869565217,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15712.62342278786,6790.127396228491,2163.021792567935,4200.752428884808,0,0
720,2017-08-01,PH,-34.6403652,-58.5430209,Ciudadela,160.0,89.28260869565217,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16217.076408611149,7355.929139681271,2021.486644668686,3645.4624639221342,0,0
721,2017-08-01,house,-34.634171847951244,-58.54062281219117,Ciudadela,650.0,156.65217391304347,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15863.115804848096,7446.544727635988,1314.0499697090593,3572.587482656339,0,0
722,2017-08-01,apartment,-34.643414899999996,-58.542125799999994,Ciudadela,51.38461538461539,47.5,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16215.842907389293,7158.08303494125,2349.427194575451,3890.7132140840413,0,0
723,2017-08-01,apartment,-34.643414899999996,-58.542125799999994,Ciudadela,51.38461538461539,47.5,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16215.842907389293,7158.08303494125,2349.427194575451,3890.7132140840413,0,0
724,2017-08-01,apartment,-34.643414899999996,-58.542125799999994,Ciudadela,51.38461538461539,47.5,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16215.842907389293,7158.08303494125,2349.427194575451,3890.7132140840413,0,0
725,2017-08-01,apartment,-34.643414899999996,-58.542125799999994,Ciudadela,51.38461538461539,47.5,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,16215.842907389293,7158.08303494125,2349.427194575451,3890.7132140840413,0,0
726,2017-08-01,house,-34.6280722,-58.535428700000004,Ciudadela,264.0,156.65217391304347,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15282.927083779989,7385.952481725563,755.6198764106148,3900.2392577127566,0,0
727,2017-08-01,house,-34.631118900000004,-58.532101100000006,Ciudadela,260.0,260.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,15035.441548202354,6944.728575226558,1207.8379096430444,4249.578048496529,0,0
728,2017-08-01,apartment,-34.9206172,-57.93393689999999,La Plata,67.34698055271238,62.85072951739618,Bs.As. G.B.A. Zona Sur,0,0,1,0,0,0,52907.91441592523,56503.32877417011,64554.79739205898,67436.44585657243,0,0
729,2017-08-01,house,-34.6741841872,-58.34164085770001,Sarandi,213.0,150.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,1,0,7809.558489520079,11652.251754726332,19039.650160943922,22310.976735173146,0,1
730,2017-08-01,apartment,-34.6817204747,-58.3406787079,Sarandi,42.0,40.0,Bs.As. G.B.A. Zona Sur,0,1,0,1,0,1,8631.11887549351,11840.29827512533,19391.981735825593,22617.2556333196,0,1
731,2017-08-01,house,-34.772213799999996,-58.4309831,Lomas de Zamora,205.0,190.0,Bs.As. G.B.A. Zona Sur,0,1,1,0,1,0,19087.6533530975,12389.863314355067,19420.203314611324,21230.19834224261,0,0
732,2017-08-01,apartment,-34.6086606,-58.385933400000006,Congreso,67.0,48.0,Capital Federal,0,0,1,0,1,0,1435.0242278044352,9834.394695697936,14180.569382254795,17653.09949100859,1,0
733,2017-08-01,PH,-34.583720456751514,-58.425026210338665,Palermo,227.0,196.0,Capital Federal,0,0,0,0,0,0,5697.876798612759,9900.742379316125,11365.583194735247,14702.859067896956,1,1
734,2017-08-01,PH,-34.6663311,-58.5007703,Mataderos,400.0,300.0,Capital Federal,1,0,0,0,1,0,13590.02552539681,2952.9976358149866,6062.370421236691,8453.43051848351,0,0
735,2017-08-01,apartment,-34.6004626,-58.43741310000001,Villa Crespo,149.0,95.0,Capital Federal,0,1,0,0,0,0,6205.1282666708585,7744.722046577099,9696.906266369531,13126.495876139557,1,0
736,2017-08-01,PH,-34.594805,-58.422953899999996,Palermo,174.0,94.0,Capital Federal,0,0,0,0,1,0,5043.7684316973355,8873.23476572476,11140.261804526815,14555.131815973802,0,0
737,2017-08-01,apartment,-34.5989970685,-58.4418939175,Villa Crespo,91.0,78.0,Capital Federal,0,0,0,0,1,0,6634.69724999295,7758.083118888641,9344.524049974181,12760.266216479286,1,0
738,2017-08-01,apartment,-34.614956,-58.40653270000001,Balvanera,48.0,69.1900610287707,Capital Federal,0,0,0,0,0,0,3407.0409686976045,7964.947521420342,12239.696513543644,15714.676424640154,1,0
739,2017-08-01,apartment,-34.6162833,-58.4300684,Caballito,182.0,165.0,Capital Federal,0,0,0,0,0,0,5550.290881717151,6481.191314608274,10079.84510282012,13554.825566243739,1,0
740,2017-08-01,PH,-34.6121338,-58.51523470000001,Villa Devoto,143.0,79.0,Capital Federal,0,0,0,0,0,0,13280.065347888916,7289.0976179046465,2530.9681655759746,5888.250114181161,0,0
741,2017-08-01,house,-34.6096634579,-58.5016572828,Villa Devoto,308.0,208.0,Capital Federal,0,0,0,0,0,0,12030.667396045397,6882.600109812866,3777.806797788279,7161.262735206435,0,0
742,2017-08-01,PH,-34.6336552891,-58.503549273000004,Floresta,157.0,70.0,Capital Federal,0,0,0,0,0,0,12528.76676529609,4752.893088574436,3558.1743180513668,6874.431027094776,0,0
743,2017-08-01,apartment,-34.610140799999996,-58.5187741,Villa Devoto,32.0,27.0,Capital Federal,0,0,0,0,0,0,13598.525392839261,7659.857273398273,2366.532394865111,5631.989550729988,0,0
744,2017-08-01,apartment,-34.6297761,-58.3984868,Parque Patricios,60.0,50.734584450402146,Capital Federal,0,0,0,0,0,0,3536.6684188305635,7524.56402862019,12973.460055080002,16425.54497187478,1,0
745,2017-08-01,apartment,-34.6334696,-58.4803723,Floresta,40.0,40.0,Capital Federal,0,0,0,0,0,0,10468.01084241337,3692.8679650080526,5589.147638762877,8975.40108405443,0,0
746,2017-08-01,apartment,-34.652793599999995,-58.505965100000004,Mataderos,55.0,55.0,Capital Federal,0,0,0,0,0,0,13380.573736909211,3693.570677025534,4594.750100328263,7294.372729987348,0,0
747,2017-08-01,house,-34.5696968,-58.5037437,Villa Urquiza,213.0,170.0,Capital Federal,0,0,0,0,0,0,12946.804760678186,11103.153546018273,6731.841523902994,9111.848207142637,0,0
748,2017-08-01,apartment,-34.659294200000005,-58.477433700000006,Villa Lugano,200.0,170.0,Capital Federal,0,0,0,0,0,0,11344.465216605082,1047.0455922236004,7041.273499384269,9972.615126800301,0,0
749,2017-08-01,house,-34.6250525,-58.48406329999999,Colegiales,561.0,225.96,Capital Federal,0,0,0,0,0,0,10587.639583044804,4687.421489413707,5122.1974335465065,8581.378273752613,0,0
750,2017-08-01,apartment,-34.5914102,-58.394078799999996,Barrio Norte,60.0,60.0,Capital Federal,0,1,0,0,0,0,2859.951836117445,10669.264846945278,13791.02439786295,17217.74249581318,1,0
751,2017-08-01,apartment,-34.5914102,-58.394078799999996,Barrio Norte,60.0,60.0,Capital Federal,0,1,0,0,0,0,2859.951836117445,10669.264846945278,13791.02439786295,17217.74249581318,1,0
752,2017-08-01,apartment,-34.599349,-58.404176,Barrio Norte,73.0,73.0,Capital Federal,0,0,0,0,0,0,3251.584790437978,9400.318128800636,12689.975958059644,16139.199613038534,1,0
753,2017-08-01,apartment,-34.558417,-58.474621,Coghlan,50.0,50.0,Capital Federal,0,0,1,0,0,0,11037.52699576323,11892.641661829668,9294.518853886431,11965.377026092083,0,1
754,2017-08-01,apartment,-34.56409277210069,-58.45227881302654,Belgrano,75.0,67.0,Capital Federal,0,0,0,0,0,0,8962.315186979402,11346.060135079371,10317.812496795594,13309.60098115628,1,1
755,2017-08-02,apartment,-34.6736117,-58.563941899999996,San Justo,40.0,38.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,19167.059248666043,8780.072763692708,6109.290061881391,5619.650773778587,0,0
756,2017-08-02,apartment,-34.600804,-58.5036438,Villa Devoto,40.0,37.0,Capital Federal,0,0,0,0,0,0,12238.499062739342,7852.228375594911,4097.617173910773,7279.350345332961,0,1
757,2017-08-02,house,-34.633835999999995,-58.5928654,Haedo,253.1213768115942,174.36065573770492,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,20578.38710386177,11902.159843432568,5011.499935454196,1733.145742752586,0,0
758,2017-08-02,PH,-34.7465443,-58.269691099999996,Quilmes,99.29032258064517,75.89285714285714,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,17945.51245824107,20311.543121640705,28317.909267146326,31289.484178967843,0,0
759,2017-08-02,apartment,-34.6606491,-58.5677831,Ramos Mejía,55.0,53.965413533834585,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,19001.589498689427,9096.360201712085,4963.224820004607,4135.515438659943,0,0
760,2017-08-02,apartment,-34.5924843904,-58.3952577007,Recoleta,25.0,21.0,Capital Federal,0,0,0,0,0,0,2869.351507558704,10508.361694933254,13656.857993025225,17086.958988640166,1,0
761,2017-08-02,house,-34.719962200000005,-58.282636600000004,Quilmes,306.3171806167401,14696.754464285714,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,14808.541867262033,18061.57564924213,25922.60793473228,29022.29084492894,0,0
762,2017-08-02,PH,-34.6611125,-58.568539799999996,Ramos Mejía,55.0,55.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,19083.33331214082,9162.763528959758,5043.140060430866,4171.178264639198,0,0
763,2017-08-02,apartment,-34.6629004,-58.5657197,Ramos Mejía,85.0,78.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,18901.107154301488,8897.006612871037,5089.350167781843,4423.467815710635,0,0
764,2017-08-02,apartment,-34.6592842,-58.6153249,Morón,55.0,50.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,23142.919023691178,13448.662855870141,8030.61496017672,5182.286322723435,0,0
765,2017-08-02,apartment,-34.640251,-58.598763,Haedo,65.0,65.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,21221.093163680274,12237.401918016636,5741.659916823047,2606.0646703285106,0,0
766,2017-08-02,apartment,-34.91989470000001,-57.983939899999996,La Plata,58.0,62.85072951739618,Bs.As. G.B.A. Zona Sur,0,1,0,1,1,0,49498.489300936606,52561.76824208276,60636.88842467275,63447.64675769307,0,0
767,2017-08-02,house,-34.888224,-58.2764865,Villa Brown,637.0,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,32325.546010897473,30389.021039605883,38136.99864549483,40247.22800891245,0,0
768,2017-08-02,apartment,-34.59217983736873,-58.39469751861804,Recoleta,80.0,80.0,Capital Federal,0,0,0,0,0,0,2849.505940008951,10567.1958806706,13714.89460377682,17144.215957927336,1,0
769,2017-08-02,apartment,-34.6695726519,-58.718594862399996,Merlo,60.0,60.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,32607.27510857657,22885.792148141114,17174.723644718197,13830.788041834927,0,0
770,2017-08-02,apartment,-34.6244425,-58.6372294,Villa Tesei,110.0,80.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,24508.289959385464,16092.16121213127,8911.15356011308,5440.451757382297,0,0
771,2017-08-02,apartment,-34.556864822600005,-58.4477064427,Belgrano,113.0,94.0,Capital Federal,0,1,0,0,0,0,9095.304445670312,12202.034263459684,11154.99302699121,14085.296163724164,0,1
772,2017-08-02,apartment,-34.5547968,-58.48522270000001,Saavedra,94.0,87.0,Capital Federal,0,0,0,0,0,1,12080.744534964515,12377.05471929001,9033.943761812168,11482.244180219954,0,1
773,2017-08-02,apartment,-34.585180512,-58.4771110004,Villa Urquiza,51.0,46.0,Capital Federal,0,0,0,0,0,1,10108.84146827763,8936.796790303577,7085.086017978398,10199.985726941954,1,0
774,2017-08-02,apartment,-34.55082151515335,-58.462783939170876,Nuñez,253.0,70.8980121002593,Capital Federal,0,1,0,0,0,1,10598.72959872877,12735.375755965075,10642.93336121235,13340.220181138699,1,1
775,2017-08-02,apartment,-34.583720456751514,-58.425026210338665,Palermo,113.0,98.0,Capital Federal,0,0,0,1,0,0,5697.876798612759,9900.742379316125,11365.583194735247,14702.859067896956,1,1
776,2017-08-02,PH,-34.6851558,-58.47999720000001,Villa Lugano,252.0,175.0,Capital Federal,0,1,0,0,1,0,13206.047478907722,2455.393807433205,8879.877699128472,11215.456234717989,0,0
777,2017-08-02,PH,-34.6611125,-58.568539799999996,La Matanza,55.0,55.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,1,0,19083.33331214082,9162.763528959758,5043.140060430866,4171.178264639198,0,0
778,2017-08-02,apartment,-34.640251,-58.598763,Haedo,65.0,65.0,Bs.As. G.B.A. Zona Oeste,0,0,0,0,0,0,21221.093163680274,12237.401918016636,5741.659916823047,2606.0646703285106,0,0
779,2017-08-02,house,-34.577168,-58.538654,Paternal,300.0,135.0,Capital Federal,0,0,0,0,0,0,15798.072334166216,11710.301885380048,5030.382984294751,6360.710223865907,0,1
780,2017-08-02,apartment,-34.5727155,-58.446715399999995,Colegiales,34.0,34.0,Capital Federal,1,0,0,0,0,0,8028.7810529897815,10480.84006293117,10167.060322445368,13309.847115761646,1,1
781,2017-08-02,apartment,-34.630641,-58.4063681,Parque Patricios,77.0,58.0,Capital Federal,0,0,0,0,0,0,4150.852565881521,6866.075209431949,12260.30167695573,15708.453941825237,1,0
782,2017-08-02,apartment,-34.6000125544,-58.4813433271,Villa del Parque,69.0,69.0,Capital Federal,0,1,1,0,0,0,10209.23433747531,7346.438837293962,5912.169319928343,9238.734919873023,0,0
783,2017-08-02,apartment,-34.59217983736873,-58.39469751861804,Recoleta,43.0,35.0,Capital Federal,0,0,0,0,0,0,2849.505940008951,10567.1958806706,13714.89460377682,17144.215957927336,1,0
784,2017-08-02,apartment,-34.5919847,-58.40866139999999,Barrio Norte,25.0,23.0,Capital Federal,0,0,0,0,0,0,3943.4233741624903,9817.089890620311,12485.055462532386,15901.079060343003,1,0
785,2017-08-02,apartment,-34.61915804598588,-58.44271093063172,Caballito,49.0,44.0,Capital Federal,0,0,0,0,0,0,6745.746550798626,5640.929210160339,8906.651840680654,12380.829667577647,1,0
786,2017-08-02,house,-34.5442868668,-58.4840420449,Saavedra,220.0,220.0,Capital Federal,0,0,0,0,1,0,12606.139827645955,13526.302280195807,10082.515755415814,12376.192975435673,0,0
787,2017-08-02,house,-34.86734571992452,-58.48982707276604,Esteban Echeverría,360.0,340.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,30846.3189109709,22572.038973880553,27634.474084524198,28198.040932930642,0,0
788,2017-08-02,apartment,-34.6260532,-58.4489522,Caballito,70.0,70.0,Capital Federal,0,0,1,0,0,0,7475.934841266631,4709.239345801442,8337.789265303427,11796.6585527926,1,0
789,2017-08-02,house,-34.877867138862506,-58.05744282169584,City Bell,318.25373134328356,80.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,41457.87343692274,44394.753559374556,52466.92473263216,55293.18473161621,0,0
790,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,123.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
791,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,65.0,65.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
792,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,240.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
793,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,47.0,47.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
794,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,250.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
795,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,52.0,52.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
796,2017-08-02,PH,-34.92016667443958,-57.957385666267484,La Plata,122.66216216216216,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
797,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,120.0,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
798,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
799,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,50.0,50.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
800,2017-08-02,PH,-34.92016667443958,-57.957385666267484,La Plata,122.66216216216216,77.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
801,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,77.0,77.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
802,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,150.0,150.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
803,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,190.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
804,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,60.0,60.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
805,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
806,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,49.0,49.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
807,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,120.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
808,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,110.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
809,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,180.8167115902965,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
810,2017-08-02,house,-34.92016667443958,-57.957385666267484,La Plata,280.5650557620818,310.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
811,2017-08-02,apartment,-34.92016667443958,-57.957385666267484,La Plata,67.34698055271238,62.85072951739618,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
812,2017-08-02,PH,-34.92016667443958,-57.957385666267484,La Plata,122.66216216216216,52.0,Bs.As. G.B.A. Zona Sur,0,0,0,0,0,0,51278.19519337064,54636.36360612215,62699.986230799004,65550.26523760895,0,0
